ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,RATE
1263,26092737,1302466,2148494,7867009.0,39680072,-3905.94,18225728,123128.0,558.87,-2662800.0,-5736345.0,-2148.0,34.0,-8.71,-17.95,0.58,1.25e-05,0.49,0.46,8.23,40.39,30.15,32.09,VHIGH,NO,-3.0736,-19.94,-14.97,0.0932,VTKGN,-24.12,-20.79,-53.44,-19.72,-42.49,2.96,-14.46,4.2474,-1.1166,D
561,87712299,12666300,50413798,26561316.0,81027523,-8023.14,61150983,467868.0,405.14,3081544.0,-18641828.0,-2261.0,15.0,4.06,21.62,4.45,5.89e-05,3.45,3.59,57.48,48.05,30.28,47.03,MED,NO,-0.5469,-7.56,-9.15,2.3427,VTKGN,-4.82,-22.04,-63.05,39.97,-44.34,21.82,-4.22,0.9245,-0.0481,D
814,239818340,201307984,201956819,?,185396976,21990.45,117472537,2595438.0,392.79,5966606.0,2240651.0,470.0,1.0,2.64,33.96,1.67,2.63e-05,1.69,1.51,84.21,27.12,51.02,23.3,VLOW,NO,0.1898,3.69,9.17,1.6502,VTKGN,2.02,0.93,1.83,14.54,7.69,18.78,1.7,0.941,0.0414,B
733,1264093189,181109679,577263077,?,1035674063,-32506.65,1049106180,1036188.0,957.18,31896830.0,-145795995.0,-3140.0,43.0,3.07,-1.99,5.6,5.53e-05,4.6,0.65,45.67,43.52,17.01,18.31,LOW,NO,-0.0292,6.4,-2.57,2.1797,VTKGN,-2.27,-11.14,-51.48,13.24,-78.84,9.62,-18.34,1.2824,0.0899,D
175,25397420,7039170,8471083,17705987.0,36047049,6024.78,7691433,35687.0,364.11,1926279.0,1549366.0,194.0,14.0,8.11,53.97,0.92,4.31e-05,0.96,0.81,33.35,0.56,69.72,0.86,VHIGH,NO,1.8858,0.59,23.72,0.4943,VTKGN,6.49,6.41,9.12,48.16,45.5,13.9,5.05,2.3236,0.3035,D
221,91044900,27523222,34892238,?,141935842,12603.34,58726207,502405.0,1083.48,4260505.0,2241283.0,1160.0,24.0,5.75,24.95,1.04,2.52e-05,1.04,1.09,38.32,46.41,35.5,46.42,VHIGH,NO,0.1733,-5.06,13.84,0.8447,VTKGN,3.08,2.75,7.08,42.61,30.79,13.73,2.17,1.1683,-0.264,C
804,28626958,12217547,12991499,20821066.0,34512814,6395.55,7805893,49613.0,486.1,2523450.0,2616422.0,920.0,31.0,9.75,23.08,0.43,1.91e-05,0.46,3.81,45.38,?,72.73,44.83,HIGH,NO,-1.233,-5.15,22.34,0.0362,VTKGN,18.51,9.95,13.12,17.75,18.41,13.79,7.58,1.6423,-0.1643,D
344,21044284,783383,5435209,9334865.0,26260943,1251.09,11709419,196420.0,257.46,-3533776.0,-3952415.0,-835.0,4.0,-16.61,35.12,0.72,1.61e-05,0.61,2.49,25.83,25.04,44.36,23.92,HIGH,NO,-0.5548,-32.31392371,5.95,0.6141,VTKGN,-21.39,-18.78,-42.34,-124.87,-149.07,10.27,-16.06,2.0372,-0.6507,C
9,128432302,27678409,56817258,105714399.0,86916732,20304.11,22717903,302011.0,459.88,1364747.0,7313106.0,199.0,43.0,2.36,69.7,-1.92,-7.33e-05,-1.86,2.95,44.24,19.81492027,82.31,5.8,MED,YES,9.4323,5.14,15.81,0.151,VTKGN,-5.41,5.69,6.92,7.18,56.21,9.95,12.29,1.9111,0.0303,B
585,14915730,94255,3875352,9936585.0,23414998,1073.31,4979146,107516.0,498.19,-1384078.0,-2202094.0,-74.0,41.0,-7.31,-35.42,-0.58,-2.72e-05,-0.51,0.47,25.98,41.05100042,66.62,59.52,HIGH,NO,0.223,-11.71,7.2,0.0196,VTKGN,17.29,-12.89,-20.07,-9.19,-14.62,21.78,-9.4,2.6408,-0.3817,D
904,33169955,8079971,9618971,19108003.0,31491104,9406.46,14061952,84223.0,180.98,2363587.0,1598344.0,229.0,19.0,7.63,46.75,0.47,1.05e-05,0.5,6.13,29.0,25.59,57.61,29.05,MED,NO,0.4812,-7.49,28.36,1.3887,VTKGN,15.63,4.82,8.36,65.66,60.2,26.54,6.88,2.5062,-0.118,C
1049,210725405,70179110,105464089,153877932.0,43577982,-56774.71,56847473,1520360.0,147.22,-27761675.0,-73390152.0,-594.0,12.0,-9.81,69.39,4.31,3.3e-05,1.38,4.14,50.05,19.71,73.02,20.92,HIGH,NO,-0.4377,-4.98,-26.94,1.0175,VTKGN,-38.08,-27.47,-38.34,-222.74,-588.83,0.67,-168.41,1.5793,-0.0969,C
587,118716952,36849204,69671446,60972366.0,67825261,14732.59,57744586,167873.0,300.11,2639116.0,3148470.0,82.0,49.0,3.03,35.22,4.7,5.52e-05,4.44,2.37,58.69,40.09,51.36,23.01,VHIGH,NO,0.0518,-3.88,12.41,0.5548,VTKGN,2.13,2.55,5.1,13.76,18.82,14.37,5.32,1.0279,-0.0274,D
32,461319767,182823212,324575412,216737922.0,289721356,93002.18,244581845,1289002.0,337.28,12446342.0,7119037.0,682.0,38.0,3.38,45.5,2.73,3.23e-05,2.71,5.11,70.36,33.97,46.98,1.25,MED,NO,0.0203,1.53,20.16,14.5768,VTKGN,2.32,1.57,3.31,181.84,152.89,9.41,3.61,0.9752,0.0307,A
726,237007949,117118616,162573603,128924586.0,342357756,95984.85,108083364,240940.0,304.59,21978078.0,14758886.0,2578.0,57.0,9.78,43.22,0.4,1.26e-05,0.41,2.84,68.59,12.54,54.4,31.46,HIGH,YES,0.1694,8.35,40.5,0.3478,VTKGN,16.14,6.29,12.22,73.26,68.75,11.27,6.02,0.8572,0.1949,B
1032,22469437,3389665,9015693,?,27761681,4073.46,8136259,37856.0,533.88,729940.0,733614.0,152.0,10.0,4.54,52.22,-0.16,-5.36e-06,-0.16,1.73,40.12,5.59,63.79,10.02,HIGH,YES,2.0419,6.65,18.13,0.4166,VTKGN,-18.27,3.26,5.12,28.07,32.32,8.68,3.03,1.7099,0.0919,C
194,36458883,3163754,7157652,25214641.0,30846033,5686.78,11244242,46876.0,497.52,2019515.0,1811251.0,179.0,8.0,8.11,55.27,-1.41,-3.88e-05,-1.47,2.88,19.63,0.62,69.16,9.08,MED,NO,-1.1384,-1.78,15.6,0.1813,VTKGN,-3.54,5.42,7.44,39.87,39.15,14.38,6.43,3.651,-0.0509,B
123,111146353,68450932,70174560,66109374.0,70348193,17898.48,45036979,260707.0,339.85,3725330.0,3906442.0,2790.0,22.0,3.98,53.18,0.99,1.55e-05,1.02,6.33,63.14,26.28,59.48,12.91,VHIGH,YES,0.5432,6.16,16.1,0.5795,VTKGN,7.45,3.53,6.09,53.22,64.37,18.38,6.4,0.9999,0.198,B
417,2186598637,1457216406,1804774464,?,1534935268,274057.19,1449489007,1857207.0,1284.46,117770997.0,40188931.0,1284.0,21.0,5.72,25.42,5.64,5.98e-05,5.6,5.01,82.54,42.04,33.71,41.14,MED,NO,0.0083,2.09,12.53,2.7002,VTKGN,1.64,1.81,5.5,64.94,30.51,14.83,3.6,0.6798,0.1522,B
190,276980649,67082214,144432098,?,250027921,47795.87,147345017,2019525.0,245.37,6949958.0,4131393.0,732.0,30.0,4.5,3.51,4.38,7.43e-05,2.13,0.61,52.15,46.45,46.8,39.04,VHIGH,NO,-6.9732,0.93,17.26,0.051,VTKGN,1.38,1.38,4.01,11.44,-10.51,24.26,-2.55,0.9399,-0.1222,D
111,153206748,51088821,61078326,54408218.0,369318503,45436.22,98798530,893121.0,894.23,17416957.0,14102514.0,3531.0,12.0,12.2,22.46,-0.33,-1.23e-05,-0.35,0.56,39.87,?,35.51,0.39,MED,YES,0.678,21.84,29.66,1.7881,VTKGN,-15.64,9.2,25.92,87.08,101.34,8.07,5.49,1.4763,0.3422,B
1258,30412180,1180270,6741904,14597343.0,52772583,27573.08,15814836,627149.0,73.19,8100645.0,6904237.0,1791.0,10.0,36.14,66.74,-1.45,-4.84e-05,-1.71,1.4,22.17,19.81492027,48.0,20.59048356,MED,YES,0.042,21.95,90.66,26.513,VTKGN,-12.06,28.15,57.47,360.03,444.16,22.10545161,18.94,11.0134,0.6538,B
1005,68124153,15084175,34145163,?,135364306,8807.77,53841952,68520.0,524.67,1920545.0,-2961457.0,-334.0,17.0,3.59,10.96,1.37,3.45e-05,1.33,1.65,50.12,43.69,20.96,13.91,VHIGH,NO,0.4457,1.73,12.93,0.3167,VTKGN,-0.03,-4.29,-18.05,21.34,-21.22,3.81,-1.41,0.5018,0.2408,D
774,158634646,42322658,79164927,?,225226874,32011.55,78757608,307350.0,654.73,15228468.0,2726935.0,199.0,8.0,10.77,45.97,1.47,4.21e-05,1.48,6.38,49.9,22.21,50.35,20.59048356,LOW,YES,-0.0406,13.61,20.18,4.4325,VTKGN,2.37,1.82,3.92,224.99,67.18,16.56,2.02,1.3979,0.2647,B
414,19796121,2077958,6894322,8204356.0,12026343,-2845.28,11591765,517070.0,104.58,-7805069.0,-8341875.0,-917.0,12.0,-30.79658731,20.59,1.46,1.52e-05,0.79,6.7,34.83,43.28,41.44,8.42,VLOW,NO,-0.0304,-10.67,-14.37,1.9911,VTKGN,-50.0,-38.65,-66.9,-169.68,-194.96,13.11,-74.57,2.5185,-0.1419,B
883,22666008,3173558,4844185,9883518.0,34350624,4318.18,12782490,98843.0,1145.02,2032257.0,1121127.0,205.0,5.0,9.06,29.27,2.14,5.74e-05,2.18,2.96,21.37,?,43.61,39.22,LOW,NO,0.0651,-1.68,19.05,1.7458,VTKGN,2.59,4.95,11.34,62.53,35.82,15.54,3.39,3.2116,-0.0245,D
565,13293866,2074018,3159892,?,13683190,3767.28,2784358,26392.0,187.44,1075748.0,1233490.0,296.0,15.0,9.29,74.08,-1.04,-5.1e-05,-1.12,0.55,23.77,19.81492027,79.06,13.17,MED,YES,-0.0005,20.38,28.34,0.2594,VTKGN,-8.95,9.28,11.74,41.78,54.85,21.9,10.32,3.5373,0.1831,B
595,18568782,2800765,8746290,7315980.0,32309073,-540.34,11252802,104382.0,384.63,-4114052.0,-5501203.0,458.0,24.0,-14.86,7.26,1.51,4.32e-05,1.19,2.69,47.1,23.74,39.4,46.38,VHIGH,NO,0.1834,-29.39,-2.91,0.248,VTKGN,-10.31,-20.1,-52.76,-68.57,-91.69,9.51,-17.03,1.0066,-0.2598,D
331,4731441411,1988679808,2437773581,1854258812.0,4263835695,813690.86,2877182599,6529280.0,611.3,219179427.0,106523219.0,461.0,29.0,5.09,14.78,1.49,2.21e-05,1.46,2.71,51.52,25.62,39.19,5.48,HIGH,NO,-0.0014,0.38,17.2,0.5503,VTKGN,3.3,2.19,5.97,18.98,12.64,9.26,3.42,1.0213,-0.0636,B
226,14868869,1256623,3150424,8811127.0,19016174,-1875.76,6057742,578824.0,388.09,-4227605.0,-5181273.0,-705.0,11.0,-25.15,32.78,0.09,2.76e-06,0.07,3.38,21.19,4.71,59.26,23.27,MED,NO,1.3673,-8.77,-12.62,0.0421,VTKGN,-310.54,-31.38,-45.63,-107.37,-132.17,0.48,-27.37,2.8494,0.0179,C
103,12849978,458700,4783122,?,3623920,50.88,8167768,113458.0,172.57,-2191915.0,-1658020.0,-512.0,5.0,-16.11,21.26,4.16,1.84e-05,2.4,6.95,37.22,45.98,36.44,12.91,MED,NO,0.0795,-12.98,0.4,3.0692,VTKGN,-11.23,-12.97,-35.78,-124.32,-104.52,5.81,-50.85,2.2988,-0.2243,C
191,16065410,3928249,4170613,13407053.0,10347162,3508.97,2658357,67932.0,159.19,1281711.0,994242.0,192.0,20.0,10.53,61.37,0.03,1.23e-06,0.03,3.1,25.96,6.31,83.45,27.41,LOW,NO,0.4986,1.77,21.84,0.2153,VTKGN,358.32,7.7,9.7,44.99,40.89,35.48,11.26,3.3978,-0.0393,B
1113,251139533,79958408,129511943,209181812.0,114530253,31974.01,41957721,172656.0,268.22,20660589.0,13429115.0,5200.0,39.0,8.91,80.69,-1.42,-3.88e-05,-1.61,6.55,51.57,2.61,83.29,16.84,MED,YES,0.9533,8.89,12.73,0.6055,VTKGN,-10.43,5.35,6.42,126.95,114.31,28.11,16.24,1.6912,0.0948,A
811,17841276,3258790,6251796,13010008.0,23250252,631.36,4831268,17310.0,484.38,37602.0,-651687.0,-106.0,18.0,0.69,56.82,0.08,3.75e-06,0.07,0.4,35.04,?,72.92,6.06,MED,NO,-0.1938,-1.91,3.54,0.2903,VTKGN,-45.19,-3.27,-4.89,1.2,-26.81,5.4,-3.6,2.2262,0.1709,C
53,397674325,206739939,269344234,321719549.0,179116979,68824.9,75954776,1619060.0,163.43,10155465.0,11885543.0,605.0,35.0,3.56,78.61,-0.46,-1.08e-05,-0.46,14.18,67.73,13.89,80.9,13.65,VHIGH,YES,0.3204,5.63,17.31,0.3705,VTKGN,-19.13,3.18,3.82,101.55,164.43,14.07,9.18,1.2082,0.0632,A
972,42084612,27081860,29822372,35913422.0,41866427,19915.63,6171190,7957.0,108.46,5148620.0,4241724.0,443.0,5.0,13.65,72.74,-0.41,-2.76e-05,-0.45,13.79,70.86,2.44,85.34,14.24,LOW,YES,-4.504,17.74,47.32,0.1539,VTKGN,-26.99,10.83,12.79,99.97,92.53,15.96,11.38,1.2316,0.2072,B
701,52866764,19078154,26038986,27124242.0,40260852,8682.08,25742523,201932.0,285.54,1103524.0,1257341.0,1031.0,30.0,3.29,40.24,-0.67,-1.04e-05,-0.65,4.94,49.25,9.76,51.31,9.49,HIGH,YES,2.2912,8.57,16.42,0.554,VTKGN,-3.69,2.5,4.75,16.98,19.34,12.14,3.12,1.18,0.396,C
765,472126440,74307390,235757555,?,520755484,42178.9,368544605,1249264.0,913.61,21724695.0,-541972.0,-15.0,11.0,4.94,18.03,3.41,4.82e-05,3.27,2.05,49.94,56.55,21.94,67.06,HIGH,NO,0.076,3.6,8.93,4.8052,VTKGN,1.03,-0.12,-0.51,118.61,2.86,10.1,0.1,0.8156,0.0702,B
896,117751375,17094829,35509449,63964820.0,81351589,11262.11,53786555,168140.0,322.82,4913077.0,-262950.0,-10.0,17.0,5.93,49.59,0.52,7.85e-06,0.49,3.16,30.16,?,54.32,10.76,VHIGH,NO,0.2214,-4.37,9.56,0.1895,VTKGN,0.58,-0.23,-0.4,35.09,-1.26,13.75,-0.22,1.8761,-0.0802,C
521,71243009,29190536,34021440,49056659.0,66776326,19952.13,22186351,376831.0,223.33,7036192.0,6009670.0,305.0,24.0,11.0,55.64,-0.58,-1.74e-05,-0.63,5.39,47.75,3.1,68.86,13.42,VLOW,YES,-0.2899,17.7,28.01,0.7181,VTKGN,-19.18,8.76,13.03,71.5,79.15,28.67,11.66,1.653,0.1548,B
967,16542724,141650,5539509,13565998.0,20229461,-1538.27,2976727,115123.0,879.54,-1728267.0,-2887048.0,-573.0,10.0,-7.57,68.53,-1.07,-7.3e-05,-0.93,0.79,33.49,19.81492027,82.01,13.92,MED,NO,-99.6762,-3.45,-9.3,0.0296,VTKGN,14.3,-14.49,-19.23,-69.84,-116.84,7.66,-14.29,2.4628,-0.0243,B
881,22339208,3169629,10964448,18706757.0,10142793,4845.34,3632451,58433.0,85.96,-2331491.0,519767.0,51.0,13.0,-9.83,65.29,-0.16,-4.6e-06,-0.1,9.42,49.08,30.22242718,83.74,16.79,MED,NO,1.3024,1.09,21.69,0.1855,VTKGN,-11.07,2.33,3.07,-50.34,2.91,21.65,1.33,1.7953,0.0231,C
1264,137586189,67841386,74988735,80635900.0,180164025,33427.49,56950290,12343860.0,963.44,9656066.0,6245608.0,228.0,31.0,8.1,49.91,-0.46,-1.46e-05,-0.47,7.21,54.5,3.89,58.61,16.99,VLOW,YES,0.3256,17.23,24.3,0.4784,VTKGN,-9.96,4.61,8.02,64.81,61.25,22.23,5.07,1.1704,0.2102,B
1265,95713782,27879029,33954816,71902174.0,110380971,33144.53,23811609,767270.0,218.14,8112237.0,8016769.0,3149.0,38.0,9.63,63.41,-0.64,-2.95e-05,-0.67,2.07,35.48,0.28,75.12,20.45,MED,YES,-1.5149,6.2,34.63,0.3953,VTKGN,-14.05,8.54,11.64,57.94,75.42,45.95,9.57,2.2806,0.0038,B
579,190008996,116800893,144893613,152379794.0,137642936,30347.53,37629203,2377007.0,218.13,2013662.0,1798558.0,104.0,41.0,1.99,78.26,-0.94,-3.43e-05,-0.93,2.77,76.26,3.16,80.2,33.16,MED,YES,0.2068,3.67,15.97,0.9817,VTKGN,-1.03,0.93,1.18,19.55,25.37,69.71707933,1.9,1.1215,0.0257,B
291,21278579,11747842,15445055,8578244.0,9802110,2200.87,12700335,137451.0,188.5,-3315519.0,-903776.0,-27.0,30.0,-12.97,-37.33,4.48,3.45e-05,2.83,6.17,72.58,45.17,40.31,31.53359464,LOW,NO,-1.9383,-32.31392371,10.34,0.4368,VTKGN,-1.06,-3.68,-9.97,-20.07,-5.47,3.34,-9.22,1.0226,-1.0307,D
353,13277279,3972334,5684962,8984020.0,9148682,4010.81,4293259,90101.0,64.88,288883.0,102778.0,12.0,23.0,3.09,43.42,0.26,5.64e-06,0.26,8.58,42.82,22.11,67.66,16.17,VHIGH,NO,-0.0942,1.99,30.21,0.1551,VTKGN,7.45,0.75,1.12,5.94,3.21,35.08,1.71,1.7129,0.0468,B
1205,51060717,16016296,21733291,1542373.0,101597027,-1554.16,49518345,391840.0,677.31,-7743427.0,-12429153.0,-610.0,5.0,-13.81,-22.63,2.53,5.2e-05,2.24,1.78,42.56,75.87,3.02,31.47,MED,NO,0.0135,-30.09,-3.04,1.3704,CLPXZ,-3.83,-22.77,-390.8357134,-75.67,-121.45,7.36,-12.23,0.9098,-0.9716,D
421,89368810,51304334,59473261,?,60998946,32190.62,23952389,191456.0,63.54,8894471.0,5788849.0,1176.0,30.0,9.96,79.99,2.28,5.8e-05,2.51,13.09,66.55,17.34,73.2,41.09,VHIGH,YES,-0.1816,13.74,36.02,0.5287,VTKGN,6.64,6.1,9.06,150.68,132.56,26.06,12.83,1.1524,0.1803,B
807,84242903,26449150,45054877,22955436.0,182779338,28555.82,61287467,523679.0,285.15,4713482.0,2034799.0,125.0,24.0,6.37,20.63,1.35,4.04e-05,1.34,2.98,53.48,46.69,27.25,51.9,VHIGH,YES,-0.0192,10.86,33.9,0.9809,VTKGN,2.21,2.46,9.09,54.97,35.01,7.9,1.64,0.6962,0.4033,D
149,15745914,5648833,7374172,10555809.0,11622429,3902.96,5190105,47795.0,232.45,2489396.0,1910009.0,390.0,7.0,17.32,57.92,0.13,2.94e-06,0.16,3.01,46.83,8.66,67.04,33.4,VHIGH,YES,0.4002,8.1,24.79,0.2552,VTKGN,154.43,13.07,19.07,104.29,97.96,32.44,20.12,1.5216,0.0869,C
1178,131683899,73064337,96877744,88123141.0,67332858,39093.35,43560758,166566.0,413.09,10077748.0,11764248.0,1845.0,42.0,9.22,61.91,0.42,6.44e-06,0.48,4.61,73.57,18.76,66.92,1.98,MED,YES,0.2047,6.39,29.69,3.0261,VTKGN,61.19,9.86,14.26,152.69,255.91,26.67,25.08,1.1158,0.0794,B
787,204685432,123451166,132521093,131435691.0,64901393,14743.3,73249741,103732.0,284.66,6089493.0,4412744.0,207.0,1.0,3.09,53.81,-0.25,-2.2e-06,-0.27,6.69,64.74,10.16,64.21,17.2,MED,YES,-0.0742,11.91,7.2,0.7214,VTKGN,-35.14,2.16,3.36,28.6,27.37,18.45,8.98,1.1077,0.1483,C
541,371681328,204781201,297258086,310429553.0,291906467,56620.9,61251776,883119.0,589.71,-3824241.0,419242.0,344.0,40.0,-0.59,84.36,-0.5,-2.39e-05,-0.48,9.91,79.98,0.81,83.52,35.0,MED,NO,-0.2894,0.4,15.23,0.6169,VTKGN,0.59,0.11,0.13,-57.59,9.01,2.81,0.21,1.0581,0.079,B
435,91883075,27472494,52612255,80141089.0,72049571,16292.15,11741986,435670.0,470.91,5634084.0,5319345.0,4290.0,19.0,6.96,80.47,-0.85,-5.24e-05,-0.89,6.48,57.26,0.17,87.22,19.61,MED,YES,-0.7273,8.46,17.73,0.8019,VTKGN,-10.13,5.89,6.82,90.87,110.59,14.07,9.52,1.6177,0.1329,B
1154,16489121,2951434,3447475,?,12633412,3109.02,5044160,51079.0,263.2,874087.0,539792.0,132.0,17.0,6.56,54.83,1.56,3.92e-05,1.65,6.31,20.91,24.72,69.41,2.08,VHIGH,NO,-0.0156,-19.53,18.85,0.156,VTKGN,4.33,3.92,5.38,40.11,30.22,22.07,5.21,3.4288,-0.2921,C
1117,32129405,7907528,15161200,19348720.0,24402298,1338.26,12780685,437695.0,567.5,757696.0,-894718.0,188.0,7.0,3.1,45.45,1.96,3.74e-05,1.82,2.37,47.19,27.92,60.22,34.21,MED,NO,-0.7244,-8.2,4.17,0.8945,VTKGN,-1.66,-2.78,-4.62,15.96,-26.73,14.85,-5.2,1.5563,-0.1117,B
268,69881534,12284010,30069228,48036531.0,148250262,26779.02,21845003,203541.0,196.1,8464464.0,2269329.0,100.0,23.0,12.76,53.55,0.14,9.72e-06,0.14,3.01,43.03,16.08,68.74,39.41,VHIGH,YES,0.4178,15.0,38.32,0.3909,VTKGN,17.54,3.25,4.72,73.39,30.44,11.38,2.37,1.7475,0.1737,B
288,33436077,8949312,13158736,?,45066340,10044.3,16482676,52352.0,207.68,2429901.0,714157.0,59.0,23.0,8.33,33.63,0.67,1.83e-05,0.67,4.01,39.35,32.78,50.7,19.23,HIGH,NO,-0.3662,1.75,30.04,0.477,VTKGN,4.56,2.18,4.26,35.72,15.81,15.76,2.39,1.535,0.0061,D
418,27821480,16760384,18660795,11927682.0,37393913,7812.56,15893797,95900.0,270.97,1169457.0,487929.0,576.0,32.0,4.56,28.51,1.07,2.51e-05,1.08,6.6,67.07,25.04,42.87,28.56,LOW,YES,-0.3433,11.47,28.08,1.3016,VTKGN,2.37,1.68,4.16,25.99,12.15,21.27,1.46,0.9531,0.1949,C
929,109174319,44881282,51243129,25517982.0,83399966,13314.75,83656337,61556.0,672.58,5365030.0,-933478.0,-467.0,22.0,5.05,14.21,5.17,5.15e-05,4.94,5.77,46.94,44.23,23.37,65.52,HIGH,NO,-0.0107,0.53,12.2,2.0078,VTKGN,0.82,-0.85,-3.55,53.65,-7.56,12.57,-0.91,0.8898,0.0619,D
92,48706226,5223208,20525090,10107064.0,31529235,1272.61,38599162,713448.0,217.44,-4844205.0,-8257535.0,-907.0,13.0,-8.11,13.92,6.09,4.97e-05,4.7,6.25,42.14,64.45,20.75,22.97,HIGH,NO,-0.8332,-7.34,2.61,2.6902,VTKGN,-3.37,-15.48,-57.97,-103.55,-179.48,25.66,-26.63,1.1056,-0.041,D
277,32369347,19575397,20392716,?,31272206,11834.1,8504036,110344.0,169.04,480910.0,2083120.0,118.0,45.0,1.56,2.68,7.1,0.000261,6.1,4.62,63.0,9.47,73.73,42.4,HIGH,NO,2.1561,-6.49,36.56,0.0598,VTKGN,1.94,6.44,8.73,2.09,-14.55,15.53,-10.7,1.2377,-0.0832,D
1234,531981812,425344477,453399622,391870930.0,191323101,60708.79,140110882,1770863.0,130.51,6794609.0,3529613.0,1968.0,68.04725623,1.39,71.79,2.9,3.95e-05,2.73,5.39,85.23,17.74,73.66,43.97,VHIGH,NO,0.0009,1.66,11.41,3.2973,VTKGN,2.54,0.65,0.91,73.97,92.62,11.58,4.45,0.9399,0.0242,B
493,9951708,901906,1991285,7698438.0,10778699,3238.21,2253269,19895.0,244.97,1300066.0,1297378.0,7863.0,15.0,15.81,60.78,-1.51,-7.24e-05,-1.7,0.97,20.01,19.81492027,77.36,12.51,MED,YES,-0.0775,5.1,32.54,0.1632,VTKGN,-9.57,14.01,18.19,78.79,104.48,23.75,15.99,4.0013,0.0922,B
15,43549292,24186227,29597471,18205439.0,47942925,26548.32,25343852,288215.0,78.98,888301.0,2106219.0,1757.0,54.0,5.84,28.11,-1.68,-3.18e-05,-1.68,5.27,67.96,30.33,41.8,2.25,HIGH,YES,0.2175,12.5,60.96,1.5918,VTKGN,-2.62,5.12,12.24,15.3,50.25,22.11,6.09,0.9378,0.1735,B
276,36136724,5973739,13421331,18448694.0,38525871,8891.88,17688030,181752.0,191.67,1223590.0,1161600.0,1452.0,50.0,4.19,39.98,1.6,3.49e-05,1.59,1.85,37.14,29.05,51.05,52.16,VHIGH,NO,0.3417,1.32,24.61,0.4847,VTKGN,3.82,3.31,6.5,30.59,43.52,12.34,4.52,1.519,0.051,D
1091,34491603,17077937,22053159,16951213.0,37094340,9955.63,17540390,50371.0,208.4,3557625.0,1805857.0,214.0,18.0,11.07,35.38,1.92,4.06e-05,2.02,7.06,63.94,31.96,49.15,54.41,MED,YES,0.0045,11.21,28.86,1.6205,VTKGN,4.02,5.58,12.04,80.47,48.68,13.86,5.8,1.1176,0.1578,C
496,492500300,244971072,312030381,?,789027864,68997.18,319439745,21082814.0,1431.99,23744138.0,19377882.0,3387.0,20.0,5.29,31.98,0.79,1.96e-05,0.8,2.73,63.36,31.73,35.14,47.28,LOW,YES,0.228,10.71,14.01,3.3483,VTKGN,5.39,3.5,10.2,67.84,78.57,13.61,3.49,0.9302,0.2766,A
1133,130718262,27512269,38341384,71381979.0,177438832,45693.63,59336283,3107517.0,603.53,27860772.0,16203347.0,795.0,31.0,20.88,48.72,0.77,2.29e-05,0.86,2.33,29.33,24.29,54.61,41.96,LOW,NO,-0.0038,2.14,34.96,3.3163,VTKGN,17.75,12.06,20.27,362.52,296.19,43.92,12.83,2.5278,-0.0231,B
189,74041701,18242160,25656339,?,64523555,16822.11,16152778,84716.0,512.09,10200827.0,8859471.0,1310.0,17.0,18.29,69.64,-2.58,-0.000103,-3.0,3.82,34.65,0.17,78.18,10.28,MED,YES,-0.1789,14.17,22.72,0.5751,VTKGN,-5.99,13.51,17.09,148.75,169.8,21.99,18.05,2.41,0.166,B
1066,27889229,15529331,17116160,?,13913433,1411.45,9454511,591985.0,57.97,-4850518.0,-5787043.0,-159.0,13.0,-17.24,0.74,2.17,3.19e-05,1.36,18.22,61.37,26.26,66.1,29.93,LOW,NO,-0.2812,-27.37,5.06,0.2781,VTKGN,-18.21,-20.99,-27.33,-26.67,-31.82,-14.16,-41.59,1.3732,-0.3476,D
452,259698922,45894287,81718292,167773138.0,295384709,-75413.47,91925784,1989991.0,474.9,14604011.0,-76268578.0,-7365.0,39.0,7.73,29.3,-1.64,-5.27e-05,-1.19,0.53,31.47,26.13,64.6,11.79,VLOW,YES,1.1215,10.24,-29.04,0.7525,VTKGN,20.07,-29.37,-45.46,15.93,13.32,22.11,4.14,2.8973,0.1123,C
664,76939045,17884401,18958187,31741271.0,71089591,6993.32,45197774,107589.0,582.7,2255374.0,162067.0,7.0,27.0,4.0,27.25,1.69,2.66e-05,1.68,1.77,24.64,39.45,41.26,65.55,VHIGH,NO,-0.5663,-0.49,9.09,0.211,VTKGN,1.25,0.22,0.51,20.5,2.73,8.57,0.42,1.7967,-0.0325,D
273,54624665,10017483,27670612,?,114120803,18162.4,22300963,359601.0,197.1,8579252.0,6289088.0,489.0,20.0,17.98,63.67,-0.08,-4.21e-06,-0.08,1.2,50.66,21.74,59.17,33.11,HIGH,YES,0.9844,9.16,33.25,0.6569,VTKGN,-62.03,12.47,20.11,123.98,85.44,12.94,5.18,1.3324,0.2008,B
603,129119524,33879007,49153021,63645026.0,128831823,9124.82,65474498,379534.0,286.29,-7559792.0,-10889262.0,-2405.0,17.0,-5.3,50.9,1.79,3.51e-05,1.54,2.88,38.07,31.94,49.29,27.77,HIGH,NO,0.1824,2.96,7.07,1.1681,VTKGN,-3.69,-8.35,-15.29,-59.5,-84.99,6.1,-8.38,1.5968,-0.0309,C
